deficit_bucket,time_bucket,venue,n_games,n_wins,n_observations,trailing_team_win_pct,ci_lower,ci_upper,adequate_sample
8,4,away,615,24,661,0.03902439024390244,0.026362218490939775,0.0574097839083818,True
8,5,away,604,35,640,0.057947019867549666,0.04195751967045237,0.07952412949604101,True
8,6,away,572,35,615,0.06118881118881119,0.04432231088723232,0.08391017526868277,True
8,7,away,582,49,611,0.08419243986254296,0.06426873798859983,0.10956937797994867,True
8,8,away,597,64,629,0.10720268006700168,0.08484947730759129,0.13457873804900186,True
8,9,away,541,56,564,0.10351201478743069,0.08057598836342976,0.13203920107878608,True
8,10,away,674,65,732,0.09643916913946587,0.07638619600008159,0.1210664241990918,True
8,11,away,642,63,684,0.09813084112149532,0.07745313848689198,0.1235893462338197,True
8,12,away,666,103,716,0.15465465465465467,0.12918148867086457,0.18408899199202647,True
8,13,away,668,82,712,0.12275449101796407,0.10000371259503968,0.1498194600099315,True
8,14,away,643,93,676,0.14463452566096424,0.11955678672117925,0.17393330420680064,True
8,15,away,710,85,745,0.11971830985915492,0.09786229338891274,0.14566736361062327,True
8,16,away,705,96,750,0.13617021276595745,0.11281656817803903,0.16346744224121396,True
8,17,away,692,99,726,0.1430635838150289,0.11894368135578949,0.17112463304219994,True
8,18,away,646,89,674,0.13777089783281735,0.11332608474382627,0.16649841402633558,True
8,19,away,604,93,622,0.15397350993377484,0.12738420821695223,0.18493663326543403,True
8,20,away,758,128,800,0.16886543535620052,0.1438798882167003,0.19719048651736512,True
8,21,away,777,113,833,0.14543114543114544,0.12238679761823608,0.1719643230187791,True
8,22,away,730,111,773,0.15205479452054796,0.12783250249100692,0.17992001521853696,True
8,23,away,699,105,732,0.15021459227467812,0.12564311863343164,0.1786097884227244,True
8,24,away,725,137,757,0.1889655172413793,0.1621359593188668,0.21907389478386283,True
8,25,away,742,122,784,0.16442048517520216,0.13949144799149812,0.19280645547754946,True
8,26,away,696,121,724,0.17385057471264367,0.14750539171336952,0.20377638404846,True
