deficit_bucket,time_bucket,venue,n_games,n_wins,n_observations,trailing_team_win_pct,ci_lower,ci_upper,adequate_sample
3,31,away,3351,1010,3522,0.3014025663980901,0.2861006171220884,0.31715934006933294,True
3,32,away,3521,1056,3689,0.2999147969326896,0.28500401734367303,0.31526170807218673,True
3,33,away,3700,1092,3871,0.2951351351351351,0.28065704812722486,0.3100381911076279,True
3,34,away,3850,1141,4035,0.2963636363636364,0.2821475052291226,0.3109857465371151,True
3,35,away,4210,1178,4391,0.27980997624703086,0.26645508410898233,0.29356634621720745,True
3,36,away,4782,1340,5003,0.2802174822250105,0.2676686346303337,0.29311916912815256,True
3,37,away,4636,1276,4853,0.27523727351164795,0.26257045486282765,0.28827628093953245,True
3,38,away,4397,1212,4544,0.2756424835114851,0.26263493764539014,0.28904172347324675,True
3,39,away,4224,1179,4334,0.2791193181818182,0.2657970776105075,0.2928429622623203,True
4,0.0-0.5,away,2663,26,3586,0.00976342470897484,0.0066715013225633986,0.014267725064185627,True
4,0.5-1.0,away,1401,47,1585,0.03354746609564597,0.02532108303620481,0.04432491833505299,True
4,1.0-1.5,away,1007,63,1037,0.06256206554121152,0.04920286514007862,0.07924614210299488,True
4,1.5-2.0,away,971,75,993,0.07723995880535531,0.0620641003244584,0.09574779444901045,True
4,2,away,1732,206,1848,0.11893764434180139,0.10452890096716051,0.13503304984678477,True
4,3,away,1770,296,1898,0.1672316384180791,0.15057055937657954,0.1853340670568066,True
4,4,away,1695,295,1823,0.17404129793510326,0.15673377674411704,0.19282300359373206,True
4,5,away,1675,321,1786,0.19164179104477613,0.17350643055425094,0.211188349465496,True
4,6,away,1778,369,1871,0.2075365579302587,0.18932619438923778,0.22700800725921402,True
4,7,away,1808,405,1912,0.22400442477876106,0.20538278744365748,0.24379643440443347,True
4,8,away,1796,418,1913,0.23273942093541203,0.21377858676170186,0.25284114244113465,True
4,9,away,1629,406,1699,0.24923265807243708,0.22883271823161935,0.270812562731335,True
4,10,away,1992,483,2156,0.24246987951807228,0.22415626887872805,0.26177487916428294,True
4,11,away,1976,509,2127,0.2575910931174089,0.23879253693134367,0.27733036906275205,True
4,12,away,2054,528,2198,0.25705939629990265,0.238625652947749,0.2764001877194821,True
4,13,away,2056,544,2179,0.26459143968871596,0.24597557491989455,0.28408537733973555,True
4,14,away,1933,491,2034,0.25400931195033627,0.2351045293711209,0.2738899077578627,True
4,15,away,2051,546,2173,0.26621160409556316,0.2475334569672165,0.2857639027903435,True
4,16,away,2061,530,2170,0.2571567200388161,0.23875099047072032,0.2764660605611845,True
4,17,away,2187,581,2325,0.26566072245084593,0.24757171454147264,0.28457154949003005,True
4,18,away,2197,596,2316,0.271279016841147,0.25309803918927204,0.2902584658858774,True
4,19,away,1871,524,1928,0.28006413682522713,0.2601839123876608,0.3008456700581309,True
4,20,away,2409,649,2567,0.2694063926940639,0.25206726805450635,0.28747979545766106,True
4,21,away,2465,669,2632,0.2713995943204868,0.25421051976031417,0.289300088615695,True
4,22,away,2393,660,2529,0.27580442958629336,0.2582679070077234,0.294059622688023,True
4,23,away,2394,650,2509,0.27151211361737676,0.2540731173012865,0.28968323424420334,True
4,24,away,2550,701,2678,0.2749019607843137,0.25792130067288604,0.29255982548623044,True
4,25,away,2612,715,2738,0.2737366003062787,0.25697873481973776,0.2911590423300713,True
4,26,away,2589,696,2699,0.2688296639629201,0.2521033536191981,0.2862409864284162,True
4,27,away,2627,728,2747,0.27712219261515036,0.26034136827117327,0.294553916948583,True
4,28,away,2760,746,2907,0.2702898550724638,0.2540487606764066,0.2871695204291387,True
4,29,away,2464,649,2556,0.26339285714285715,0.24637856821697687,0.2811437816777651,True
4,30,away,3173,810,3372,0.2552789158525055,0.2404097446741979,0.27073994563456666,True
4,31,away,3289,877,3452,0.2666463970811797,0.25181207319833615,0.2820252058253497,True
4,32,away,3443,924,3600,0.268370607028754,0.2538334370999001,0.28342409164757704,True
4,33,away,3456,899,3614,0.2601273148148148,0.2457728424471208,0.27501446758464476,True
4,34,away,3706,924,3878,0.24932541824069077,0.23566102820955132,0.2635089633070676,True
4,35,away,4027,986,4212,0.24484728085423393,0.2318135724264707,0.25836733669186324,True
4,36,away,4378,1082,4587,0.24714481498401097,0.2345925629266148,0.26014042787798214,True
4,37,away,4598,1123,4805,0.24423662461939974,0.23203496162281925,0.25686530821697706,True
4,38,away,4298,1045,4473,0.2431363424848767,0.2305444226011082,0.25618702748296746,True
4,39,away,1437,309,1444,0.2150313152400835,0.19456338498875841,0.23701882363153687,True
5,0.0-0.5,away,2724,4,3641,0.0014684287812041115,0.0005711776005104627,0.0037698369217403892,True
5,0.5-1.0,away,1689,26,1972,0.015393724097098875,0.010526463651257372,0.02246043837194433,True
5,1.0-1.5,away,1060,37,1099,0.03490566037735849,0.02542864529625393,0.047741646220829055,True
5,1.5-2.0,away,972,54,995,0.05555555555555555,0.04282705484831595,0.0717833491352814,True
5,2,away,1764,142,1905,0.08049886621315193,0.06869522573321835,0.09412569668426521,True
5,3,away,1692,192,1808,0.11347517730496454,0.09922949172297846,0.1294720568178758,True
5,4,away,1713,216,1838,0.12609457092819615,0.1112063548568702,0.142656086500562,True
5,5,away,1732,259,1844,0.14953810623556582,0.13351917890706105,0.1671082516142492,True
5,6,away,1727,277,1839,0.16039374638100753,0.14384251298489545,0.17845249078668016,True
5,7,away,1762,305,1866,0.17309875141884223,0.15614928874516237,0.19147056571970017,True
5,8,away,1715,315,1809,0.1836734693877551,0.1660608162027407,0.2027000981246761,True
5,9,away,1636,299,1711,0.18276283618581907,0.16478559551942387,0.20222643783794433,True
5,10,away,2067,413,2239,0.19980648282535074,0.1831323144315722,0.2175944239148083,True
